time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:33:37.302069,2:46:25.220000,44,37,45,64,0.9348827400532543,0.19797345803306146,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,52.0,49.5,48.5,50.25,976,5372,OFF,MAXN
2024-05-30 20:33:38.303551,2:46:26.220000,61,44,43,43,0.934823612422321,0.19797345803306146,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.5,49.0,50.25,976,5291,OFF,MAXN
2024-05-30 20:33:39.305118,2:46:27.220000,50,44,38,56,0.9348157287381966,0.19797345803306146,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,49.0,50.25,1058,5291,OFF,MAXN
2024-05-30 20:33:40.306064,2:46:28.220000,54,42,51,41,0.9349004783425342,0.19797345803306146,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.5,936,5291,OFF,MAXN
2024-05-30 20:33:41.307624,2:46:29.220000,58,44,40,51,0.9349093474871742,0.19797345803306146,0,0.0,99.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,52.0,49.5,49.0,50.25,936,5250,OFF,MAXN
2024-05-30 20:33:42.309214,2:46:30.220000,61,58,53,54,0.9349812861048097,0.19816498077381614,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.5,852,5689,OFF,MAXN
2024-05-30 20:33:43.310076,2:46:31.220000,60,50,52,52,0.934399864400633,0.19825624328786703,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.75,1017,5413,OFF,MAXN
2024-05-30 20:33:44.311658,2:46:32.220000,49,36,52,49,0.934629476700757,0.19825624328786703,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.5,49.0,50.25,976,5372,OFF,MAXN
2024-05-30 20:33:45.313233,2:46:33.230000,41,37,48,59,0.9346688951213792,0.19825624328786703,0,0.0,99.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,49.0,50.25,856,5136,OFF,MAXN
2024-05-30 20:33:46.314061,2:46:34.230000,38,48,48,59,0.9345871018985882,0.19824724557521414,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,52.0,50.0,49.5,50.5,815,5096,OFF,MAXN
